4.994133e-07 5.678933e-07 5.107200e-07 4.531200e-07 5.538133e-07 5.303467e-07 5.124267e-07 5.068800e-07 5.352533e-07 5.548800e-07 4.938667e-07 5.399467e-07 5.085867e-07 5.337600e-07 4.497067e-07 5.350400e-07 
5.346133e-07 5.393067e-07 5.380267e-07 5.358933e-07 5.179733e-07 5.361067e-07 5.725867e-07 5.452800e-07 5.047467e-07 5.326933e-07 5.461333e-07 5.226667e-07 4.979200e-07 5.719467e-07 4.823467e-07 4.612267e-07 
4.855467e-07 5.489067e-07 4.849067e-07 5.350400e-07 5.248000e-07 5.207467e-07 5.390933e-07 5.634133e-07 5.277867e-07 5.056000e-07 5.312000e-07 4.680533e-07 5.448533e-07 5.333333e-07 5.030400e-07 5.386667e-07 
4.744533e-07 4.921600e-07 4.825600e-07 5.275733e-07 4.740267e-07 5.177600e-07 5.282133e-07 4.593067e-07 5.495467e-07 5.514667e-07 5.036800e-07 5.254400e-07 5.277867e-07 5.926400e-07 4.887467e-07 4.748800e-07 
5.826133e-07 5.207467e-07 5.271467e-07 5.638400e-07 5.079467e-07 5.414400e-07 5.181867e-07 5.482667e-07 5.621333e-07 5.152000e-07 5.047467e-07 4.625067e-07 5.768533e-07 5.216000e-07 5.053867e-07 5.245867e-07 
5.382400e-07 5.380267e-07 5.166933e-07 5.403733e-07 5.401600e-07 4.987733e-07 5.013333e-07 5.117867e-07 4.725333e-07 4.979200e-07 5.420800e-07 6.173867e-07 5.382400e-07 5.585067e-07 5.523200e-07 5.425067e-07 
4.827733e-07 5.476267e-07 4.740267e-07 5.482667e-07 5.190400e-07 5.156267e-07 4.731733e-07 5.322667e-07 4.921600e-07 4.657067e-07 4.678400e-07 5.098667e-07 5.226667e-07 5.105067e-07 5.350400e-07 5.591467e-07 
5.559467e-07 4.996267e-07 5.563733e-07 5.493333e-07 5.442133e-07 5.346133e-07 5.501867e-07 5.169067e-07 5.358933e-07 5.350400e-07 5.026133e-07 4.936533e-07 5.440000e-07 5.751467e-07 4.738133e-07 4.983467e-07 
4.874667e-07 4.676267e-07 5.218133e-07 5.094400e-07 5.380267e-07 4.872533e-07 4.836267e-07 5.508267e-07 4.819200e-07 5.341867e-07 5.160533e-07 5.237333e-07 5.333333e-07 5.574400e-07 4.938667e-07 5.009067e-07 
5.220267e-07 5.267200e-07 5.512533e-07 5.617067e-07 5.203200e-07 4.774400e-07 4.806400e-07 5.036800e-07 5.286400e-07 5.408000e-07 4.644267e-07 4.938667e-07 4.520533e-07 5.011200e-07 4.942933e-07 5.226667e-07 
5.371733e-07 5.634133e-07 5.230933e-07 5.297067e-07 5.369600e-07 4.473600e-07 5.043200e-07 5.064533e-07 4.829867e-07 5.463467e-07 5.028267e-07 5.207467e-07 5.484800e-07 4.561067e-07 5.115733e-07 5.363200e-07 
5.188267e-07 5.627733e-07 5.789867e-07 5.708800e-07 5.452800e-07 4.733867e-07 5.943467e-07 5.676800e-07 4.757333e-07 5.117867e-07 5.555200e-07 5.565867e-07 5.192533e-07 4.940800e-07 5.017600e-07 5.544533e-07 
5.254400e-07 4.774400e-07 5.570133e-07 5.480533e-07 5.143467e-07 4.985600e-07 5.164800e-07 5.041067e-07 5.111467e-07 5.612800e-07 4.778667e-07 5.597867e-07 5.486933e-07 5.335467e-07 4.857600e-07 5.230933e-07 
4.731733e-07 4.701867e-07 5.275733e-07 4.896000e-07 4.714667e-07 5.164800e-07 5.294933e-07 5.318400e-07 5.260800e-07 5.969067e-07 4.992000e-07 5.228800e-07 5.969067e-07 5.282133e-07 5.420800e-07 5.501867e-07 
4.693333e-07 4.913067e-07 5.309867e-07 5.482667e-07 4.979200e-07 5.258667e-07 5.047467e-07 5.536000e-07 4.977067e-07 5.779200e-07 5.589333e-07 5.420800e-07 5.277867e-07 5.164800e-07 5.499733e-07 5.585067e-07 
4.571733e-07 5.060267e-07 4.627200e-07 5.809067e-07 5.380267e-07 5.032533e-07 5.292800e-07 5.350400e-07 5.574400e-07 4.846933e-07 5.254400e-07 5.028267e-07 4.861867e-07 5.228800e-07 4.808533e-07 5.083733e-07 
5.277867e-07 4.893867e-07 5.192533e-07 5.145600e-07 5.284267e-07 4.814933e-07 5.141333e-07 4.910933e-07 5.216000e-07 5.337600e-07 4.695467e-07 5.243733e-07 5.482667e-07 4.889600e-07 4.891733e-07 4.608000e-07 
5.230933e-07 4.883200e-07 5.128533e-07 5.301333e-07 5.047467e-07 4.915200e-07 5.051733e-07 5.277867e-07 5.710933e-07 5.764267e-07 5.164800e-07 4.544000e-07 5.126400e-07 5.525333e-07 5.188267e-07 4.603733e-07 
4.947200e-07 4.925867e-07 5.090133e-07 5.237333e-07 5.222400e-07 5.312000e-07 4.753067e-07 5.184000e-07 5.256533e-07 4.808533e-07 5.911467e-07 5.166933e-07 5.548800e-07 5.307733e-07 4.900267e-07 5.181867e-07 
4.938667e-07 5.621333e-07 5.070933e-07 5.585067e-07 5.546667e-07 5.495467e-07 5.288533e-07 5.175467e-07 5.036800e-07 5.427200e-07 4.275200e-07 5.254400e-07 5.939200e-07 5.661867e-07 5.120000e-07 5.303467e-07 
4.753067e-07 4.748800e-07 5.088000e-07 4.695467e-07 5.201067e-07 5.320533e-07 5.211733e-07 5.420800e-07 5.034667e-07 5.971200e-07 5.060267e-07 5.911467e-07 5.224533e-07 4.974933e-07 5.056000e-07 5.331200e-07 
4.953600e-07 4.942933e-07 5.632000e-07 5.341867e-07 5.382400e-07 5.141333e-07 5.708800e-07 4.266667e-07 4.834133e-07 5.333333e-07 5.373867e-07 4.889600e-07 4.861867e-07 5.757867e-07 5.376000e-07 5.239467e-07 
4.981333e-07 5.156267e-07 4.955733e-07 4.738133e-07 5.386667e-07 5.632000e-07 5.203200e-07 5.239467e-07 5.145600e-07 5.412267e-07 5.079467e-07 4.834133e-07 5.813333e-07 5.570133e-07 4.352000e-07 4.793600e-07 
5.070933e-07 5.258667e-07 5.177600e-07 5.303467e-07 5.000533e-07 6.039467e-07 5.307733e-07 4.716800e-07 5.179733e-07 4.797867e-07 5.465600e-07 5.028267e-07 4.878933e-07 4.876800e-07 4.846933e-07 5.107200e-07 
5.222400e-07 4.981333e-07 4.904533e-07 5.681067e-07 4.919467e-07 5.373867e-07 5.049600e-07 5.305600e-07 4.994133e-07 5.013333e-07 5.280000e-07 5.365333e-07 5.384533e-07 5.964800e-07 5.113600e-07 4.855467e-07 
5.137067e-07 5.288533e-07 5.617067e-07 5.472000e-07 5.422933e-07 5.380267e-07 5.047467e-07 4.768000e-07 5.499733e-07 5.047467e-07 4.928000e-07 5.038933e-07 5.491200e-07 5.009067e-07 5.659733e-07 4.226133e-07 
5.260800e-07 5.256533e-07 5.132800e-07 5.284267e-07 5.320533e-07 4.996267e-07 5.845333e-07 5.211733e-07 5.228800e-07 5.175467e-07 5.416533e-07 5.469867e-07 5.433600e-07 5.216000e-07 5.075200e-07 4.945067e-07 
5.378133e-07 5.604267e-07 5.098667e-07 5.354667e-07 5.280000e-07 4.928000e-07 5.595733e-07 5.015467e-07 5.028267e-07 4.684800e-07 5.175467e-07 4.900267e-07 5.006933e-07 5.115733e-07 4.298667e-07 4.951467e-07 
4.646400e-07 5.602133e-07 5.538133e-07 5.284267e-07 5.075200e-07 5.593600e-07 6.097067e-07 4.957867e-07 5.450667e-07 5.774933e-07 5.945600e-07 5.570133e-07 4.701867e-07 4.731733e-07 5.034667e-07 4.906667e-07 
5.472000e-07 4.612267e-07 4.836267e-07 5.245867e-07 5.192533e-07 5.420800e-07 5.107200e-07 4.699733e-07 5.425067e-07 5.681067e-07 5.608533e-07 4.960000e-07 5.358933e-07 5.092267e-07 5.290667e-07 4.913067e-07 
5.201067e-07 4.962133e-07 5.664000e-07 5.578667e-07 5.026133e-07 5.467733e-07 4.876800e-07 5.401600e-07 5.194667e-07 5.868800e-07 4.919467e-07 5.149867e-07 4.992000e-07 4.870400e-07 5.286400e-07 4.627200e-07 
4.819200e-07 5.053867e-07 5.621333e-07 4.936533e-07 5.243733e-07 5.179733e-07 5.273600e-07 5.484800e-07 4.906667e-07 4.808533e-07 5.113600e-07 5.154133e-07 5.222400e-07 5.038933e-07 5.058133e-07 5.043200e-07 
5.399467e-07 5.354667e-07 5.286400e-07 5.228800e-07 5.376000e-07 5.952000e-07 4.930133e-07 5.203200e-07 4.902400e-07 4.864000e-07 4.949333e-07 4.859733e-07 5.672533e-07 4.849067e-07 4.932267e-07 5.457067e-07 
5.614933e-07 5.461333e-07 5.102933e-07 5.107200e-07 4.772267e-07 5.361067e-07 4.791467e-07 5.188267e-07 6.028800e-07 5.004800e-07 4.817067e-07 5.512533e-07 5.612800e-07 5.194667e-07 5.173333e-07 5.290667e-07 
4.614400e-07 5.557333e-07 4.942933e-07 4.825600e-07 4.780800e-07 4.904533e-07 5.414400e-07 5.228800e-07 5.437867e-07 4.838400e-07 5.693867e-07 5.576533e-07 4.610133e-07 5.386667e-07 5.181867e-07 4.917333e-07 
4.960000e-07 5.531733e-07 4.821333e-07 4.718933e-07 5.000533e-07 5.493333e-07 4.768000e-07 4.842667e-07 5.932800e-07 6.306133e-07 5.506133e-07 5.986133e-07 4.746667e-07 5.380267e-07 5.849600e-07 5.798400e-07 
6.092800e-07 5.043200e-07 5.533867e-07 5.230933e-07 4.744533e-07 4.774400e-07 4.881067e-07 5.363200e-07 5.482667e-07 5.433600e-07 5.120000e-07 4.989867e-07 4.940800e-07 4.981333e-07 5.036800e-07 4.554667e-07 
5.738667e-07 4.642133e-07 5.002667e-07 5.324800e-07 4.646400e-07 5.787733e-07 5.239467e-07 5.275733e-07 5.444267e-07 5.890133e-07 5.209600e-07 5.100800e-07 5.224533e-07 5.222400e-07 4.768000e-07 5.243733e-07 
5.828267e-07 4.665600e-07 5.036800e-07 5.173333e-07 5.339733e-07 5.875200e-07 5.717333e-07 4.627200e-07 5.290667e-07 4.480000e-07 4.832000e-07 4.898133e-07 5.260800e-07 5.898667e-07 4.855467e-07 5.431467e-07 
5.152000e-07 5.113600e-07 5.213867e-07 5.331200e-07 5.004800e-07 5.557333e-07 5.053867e-07 4.565333e-07 5.442133e-07 4.733867e-07 5.230933e-07 4.812800e-07 5.226667e-07 5.134933e-07 4.913067e-07 5.354667e-07 
5.457067e-07 5.107200e-07 5.111467e-07 5.162667e-07 4.934400e-07 5.329067e-07 5.060267e-07 4.904533e-07 4.714667e-07 5.448533e-07 5.288533e-07 5.356800e-07 4.808533e-07 5.376000e-07 5.354667e-07 5.538133e-07 
4.857600e-07 5.267200e-07 5.523200e-07 5.911467e-07 4.704000e-07 5.474133e-07 4.930133e-07 4.968533e-07 4.898133e-07 5.435733e-07 5.235200e-07 4.919467e-07 5.617067e-07 5.237333e-07 5.230933e-07 4.610133e-07 
6.077867e-07 5.017600e-07 4.902400e-07 5.179733e-07 4.603733e-07 5.318400e-07 5.836800e-07 5.649067e-07 5.064533e-07 5.395200e-07 4.778667e-07 5.079467e-07 5.117867e-07 5.459200e-07 5.260800e-07 4.966400e-07 
5.162667e-07 5.126400e-07 4.827733e-07 5.314133e-07 4.817067e-07 4.938667e-07 4.682667e-07 5.092267e-07 5.222400e-07 5.668267e-07 5.698133e-07 4.874667e-07 4.823467e-07 5.529600e-07 5.060267e-07 4.712533e-07 
4.477867e-07 5.190400e-07 5.196800e-07 4.825600e-07 5.591467e-07 5.305600e-07 4.889600e-07 5.081600e-07 5.589333e-07 5.194667e-07 5.346133e-07 4.957867e-07 5.297067e-07 4.616533e-07 4.672000e-07 4.834133e-07 
5.192533e-07 4.964267e-07 5.700267e-07 4.842667e-07 5.143467e-07 4.945067e-07 5.205333e-07 5.386667e-07 5.275733e-07 4.605867e-07 5.326933e-07 5.282133e-07 4.731733e-07 5.420800e-07 5.446400e-07 5.796267e-07 
5.416533e-07 5.612800e-07 5.627733e-07 5.102933e-07 4.763733e-07 5.320533e-07 4.748800e-07 4.974933e-07 5.314133e-07 5.224533e-07 5.265067e-07 4.964267e-07 5.158400e-07 4.857600e-07 5.169067e-07 5.307733e-07 
4.776533e-07 5.156267e-07 5.271467e-07 5.132800e-07 4.584533e-07 4.966400e-07 4.800000e-07 4.785067e-07 5.015467e-07 4.768000e-07 4.462933e-07 5.115733e-07 5.794133e-07 5.435733e-07 5.209600e-07 4.981333e-07 
5.422933e-07 5.000533e-07 5.478400e-07 5.015467e-07 5.817600e-07 5.659733e-07 4.947200e-07 4.646400e-07 5.166933e-07 5.508267e-07 5.192533e-07 5.260800e-07 4.891733e-07 5.156267e-07 5.280000e-07 5.341867e-07 
4.928000e-07 5.275733e-07 6.052267e-07 5.122133e-07 5.241600e-07 5.627733e-07 5.122133e-07 5.339733e-07 4.928000e-07 5.408000e-07 5.403733e-07 4.637867e-07 5.469867e-07 5.303467e-07 5.331200e-07 5.258667e-07 
5.241600e-07 5.124267e-07 5.472000e-07 4.808533e-07 5.024000e-07 5.794133e-07 4.987733e-07 5.205333e-07 5.676800e-07 5.621333e-07 5.190400e-07 5.499733e-07 5.222400e-07 5.038933e-07 5.339733e-07 4.996267e-07 
5.307733e-07 5.764267e-07 5.531733e-07 4.951467e-07 4.921600e-07 4.900267e-07 5.075200e-07 4.433067e-07 5.307733e-07 5.309867e-07 5.376000e-07 5.179733e-07 5.248000e-07 5.273600e-07 5.335467e-07 4.957867e-07 
4.836267e-07 5.561600e-07 4.669867e-07 5.211733e-07 4.334933e-07 4.855467e-07 4.814933e-07 5.267200e-07 6.408533e-07 5.213867e-07 4.381867e-07 4.381867e-07 5.243733e-07 5.207467e-07 5.506133e-07 4.919467e-07 
5.367467e-07 5.512533e-07 4.610133e-07 5.412267e-07 5.358933e-07 5.203200e-07 5.166933e-07 4.972800e-07 4.640000e-07 5.395200e-07 5.196800e-07 5.041067e-07 5.224533e-07 5.115733e-07 5.508267e-07 5.591467e-07 
5.233067e-07 4.418133e-07 4.701867e-07 5.337600e-07 5.354667e-07 4.910933e-07 5.538133e-07 4.684800e-07 4.960000e-07 5.395200e-07 5.401600e-07 5.032533e-07 5.913600e-07 5.614933e-07 4.657067e-07 5.113600e-07 
5.117867e-07 5.435733e-07 5.181867e-07 4.659200e-07 4.819200e-07 5.081600e-07 4.891733e-07 4.940800e-07 5.593600e-07 4.996267e-07 5.175467e-07 4.992000e-07 5.482667e-07 6.018133e-07 5.024000e-07 5.352533e-07 
5.363200e-07 4.829867e-07 4.821333e-07 4.706133e-07 5.433600e-07 5.621333e-07 5.437867e-07 4.672000e-07 4.898133e-07 4.802133e-07 4.987733e-07 5.506133e-07 5.501867e-07 5.312000e-07 5.678933e-07 5.154133e-07 
5.497600e-07 4.797867e-07 4.721067e-07 5.446400e-07 4.546133e-07 4.974933e-07 5.128533e-07 4.919467e-07 5.248000e-07 5.358933e-07 4.452267e-07 4.817067e-07 5.644800e-07 5.376000e-07 5.934933e-07 5.045333e-07 
5.412267e-07 4.998400e-07 4.802133e-07 5.196800e-07 5.139200e-07 4.949333e-07 5.617067e-07 5.273600e-07 5.275733e-07 4.983467e-07 5.329067e-07 5.580800e-07 4.930133e-07 4.738133e-07 4.910933e-07 5.454933e-07 
5.452800e-07 6.329600e-07 5.113600e-07 4.770133e-07 5.203200e-07 4.996267e-07 4.669867e-07 4.633600e-07 5.397333e-07 4.844800e-07 5.617067e-07 4.861867e-07 5.386667e-07 5.629867e-07 5.425067e-07 4.780800e-07 
5.459200e-07 5.531733e-07 4.859733e-07 5.096533e-07 4.610133e-07 5.207467e-07 5.830400e-07 4.757333e-07 5.090133e-07 5.222400e-07 4.840533e-07 4.942933e-07 4.501333e-07 5.015467e-07 4.669867e-07 4.906667e-07 
5.339733e-07 5.297067e-07 5.337600e-07 4.930133e-07 4.774400e-07 5.442133e-07 4.765867e-07 4.889600e-07 5.676800e-07 5.312000e-07 5.269333e-07 4.996267e-07 5.147733e-07 4.727467e-07 5.126400e-07 5.397333e-07 
5.454933e-07 4.883200e-07 4.396800e-07 4.945067e-07 4.974933e-07 5.597867e-07 5.186133e-07 5.309867e-07 5.220267e-07 5.369600e-07 5.075200e-07 5.117867e-07 5.275733e-07 4.806400e-07 5.350400e-07 5.600000e-07 
4.861867e-07 5.623467e-07 4.725333e-07 5.348267e-07 5.233067e-07 5.013333e-07 4.940800e-07 4.689067e-07 5.536000e-07 5.322667e-07 5.277867e-07 5.602133e-07 5.213867e-07 5.514667e-07 5.177600e-07 5.122133e-07 
5.094400e-07 5.177600e-07 5.435733e-07 5.418667e-07 5.939200e-07 5.250133e-07 5.299200e-07 4.586667e-07 4.970667e-07 5.476267e-07 5.753600e-07 5.314133e-07 5.681067e-07 5.179733e-07 4.908800e-07 4.736000e-07 
4.881067e-07 4.849067e-07 4.829867e-07 5.361067e-07 5.444267e-07 4.900267e-07 5.243733e-07 4.714667e-07 5.158400e-07 4.874667e-07 4.823467e-07 5.062400e-07 4.785067e-07 5.049600e-07 5.294933e-07 5.060267e-07 
4.569600e-07 5.371733e-07 4.864000e-07 5.442133e-07 4.851200e-07 5.109333e-07 5.693867e-07 5.478400e-07 5.745067e-07 4.891733e-07 5.314133e-07 5.433600e-07 5.632000e-07 5.070933e-07 5.420800e-07 5.617067e-07 
4.928000e-07 4.945067e-07 5.275733e-07 5.531733e-07 5.038933e-07 5.401600e-07 5.348267e-07 5.809067e-07 5.388800e-07 4.808533e-07 5.378133e-07 5.410133e-07 5.260800e-07 5.051733e-07 5.239467e-07 4.710400e-07 
5.501867e-07 5.288533e-07 5.017600e-07 5.518933e-07 4.977067e-07 5.333333e-07 4.983467e-07 4.887467e-07 5.235200e-07 5.100800e-07 4.992000e-07 4.870400e-07 5.390933e-07 5.811200e-07 5.521067e-07 5.636267e-07 
5.149867e-07 5.335467e-07 5.802667e-07 5.294933e-07 5.230933e-07 5.126400e-07 5.265067e-07 5.222400e-07 4.763733e-07 4.859733e-07 5.299200e-07 5.316267e-07 4.989867e-07 5.188267e-07 5.363200e-07 5.226667e-07 
4.650667e-07 4.763733e-07 5.077333e-07 4.716800e-07 5.465600e-07 4.985600e-07 5.742933e-07 5.222400e-07 4.878933e-07 5.207467e-07 5.162667e-07 4.763733e-07 5.117867e-07 5.463467e-07 5.269333e-07 4.917333e-07 
5.160533e-07 5.107200e-07 5.403733e-07 5.075200e-07 4.810667e-07 5.073067e-07 4.887467e-07 5.186133e-07 4.753067e-07 5.312000e-07 5.017600e-07 4.597333e-07 5.595733e-07 5.011200e-07 5.883733e-07 4.631467e-07 
5.484800e-07 5.194667e-07 5.365333e-07 5.139200e-07 5.493333e-07 5.504000e-07 5.548800e-07 4.729600e-07 5.267200e-07 4.710400e-07 4.866133e-07 5.322667e-07 4.921600e-07 4.832000e-07 5.241600e-07 5.032533e-07 
5.318400e-07 5.536000e-07 4.957867e-07 5.783467e-07 5.239467e-07 5.243733e-07 5.459200e-07 5.124267e-07 5.034667e-07 5.448533e-07 5.706667e-07 5.800533e-07 5.107200e-07 4.524800e-07 5.416533e-07 5.570133e-07 
5.248000e-07 5.094400e-07 5.088000e-07 4.951467e-07 5.024000e-07 4.987733e-07 5.079467e-07 4.934400e-07 5.459200e-07 5.207467e-07 4.821333e-07 5.216000e-07 5.260800e-07 4.808533e-07 5.164800e-07 4.518400e-07 
5.196800e-07 5.309867e-07 5.124267e-07 5.565867e-07 5.361067e-07 5.512533e-07 5.186133e-07 5.333333e-07 5.329067e-07 5.105067e-07 4.561067e-07 4.482133e-07 5.175467e-07 5.066667e-07 5.401600e-07 5.275733e-07 
5.565867e-07 5.525333e-07 4.416000e-07 5.314133e-07 5.764267e-07 5.493333e-07 5.478400e-07 5.501867e-07 5.728000e-07 4.695467e-07 5.506133e-07 5.303467e-07 5.043200e-07 4.859733e-07 5.476267e-07 5.418667e-07 
5.139200e-07 5.226667e-07 4.473600e-07 4.996267e-07 5.926400e-07 6.173867e-07 5.201067e-07 5.508267e-07 5.239467e-07 4.951467e-07 5.154133e-07 5.431467e-07 4.697600e-07 5.194667e-07 5.329067e-07 4.942933e-07 
5.271467e-07 5.568000e-07 4.868267e-07 5.043200e-07 5.736533e-07 4.985600e-07 5.113600e-07 5.474133e-07 5.550933e-07 5.491200e-07 5.275733e-07 4.917333e-07 5.056000e-07 4.889600e-07 6.101333e-07 4.806400e-07 
5.796267e-07 5.243733e-07 4.759467e-07 4.814933e-07 4.930133e-07 5.316267e-07 5.693867e-07 5.273600e-07 4.614400e-07 4.305067e-07 4.855467e-07 5.139200e-07 5.292800e-07 5.070933e-07 4.706133e-07 4.174933e-07 
5.198933e-07 4.949333e-07 5.544533e-07 5.420800e-07 5.446400e-07 5.184000e-07 5.723733e-07 5.457067e-07 5.482667e-07 5.433600e-07 5.563733e-07 5.410133e-07 4.727467e-07 4.936533e-07 5.365333e-07 4.846933e-07 
5.828267e-07 5.640533e-07 5.580800e-07 5.992533e-07 5.755733e-07 5.122133e-07 5.412267e-07 5.395200e-07 5.399467e-07 5.038933e-07 5.226667e-07 5.137067e-07 5.019733e-07 4.646400e-07 4.942933e-07 4.633600e-07 
5.124267e-07 5.282133e-07 5.239467e-07 5.627733e-07 4.987733e-07 4.945067e-07 5.442133e-07 5.280000e-07 5.024000e-07 5.585067e-07 5.960533e-07 5.326933e-07 4.622933e-07 5.388800e-07 5.457067e-07 5.224533e-07 
4.902400e-07 4.791467e-07 4.915200e-07 4.917333e-07 5.587200e-07 4.770133e-07 5.211733e-07 5.538133e-07 5.378133e-07 5.363200e-07 5.128533e-07 5.512533e-07 4.531200e-07 4.834133e-07 5.333333e-07 4.878933e-07 
5.350400e-07 5.105067e-07 4.736000e-07 5.164800e-07 5.536000e-07 4.827733e-07 4.940800e-07 5.542400e-07 4.859733e-07 4.913067e-07 5.649067e-07 5.218133e-07 5.894400e-07 5.395200e-07 4.761600e-07 4.797867e-07 
4.473600e-07 5.265067e-07 5.233067e-07 5.109333e-07 5.017600e-07 4.900267e-07 5.115733e-07 5.486933e-07 5.546667e-07 4.821333e-07 4.663467e-07 4.785067e-07 4.454400e-07 5.122133e-07 5.700267e-07 4.827733e-07 
5.038933e-07 5.629867e-07 5.002667e-07 5.262933e-07 5.098667e-07 5.277867e-07 5.674667e-07 5.764267e-07 4.810667e-07 5.122133e-07 5.322667e-07 5.192533e-07 4.740267e-07 4.697600e-07 5.600000e-07 5.019733e-07 
4.994133e-07 4.876800e-07 5.337600e-07 4.994133e-07 5.548800e-07 5.333333e-07 4.488533e-07 4.985600e-07 5.230933e-07 5.094400e-07 5.476267e-07 5.397333e-07 4.844800e-07 5.128533e-07 5.352533e-07 4.648533e-07 
5.011200e-07 4.949333e-07 5.730133e-07 5.403733e-07 5.651200e-07 5.207467e-07 5.416533e-07 5.324800e-07 4.883200e-07 4.866133e-07 5.256533e-07 4.900267e-07 5.595733e-07 5.316267e-07 5.395200e-07 5.077333e-07 
5.742933e-07 4.994133e-07 4.819200e-07 5.203200e-07 5.275733e-07 4.857600e-07 5.230933e-07 5.764267e-07 4.665600e-07 5.147733e-07 5.469867e-07 5.565867e-07 5.211733e-07 4.994133e-07 5.476267e-07 4.622933e-07 
5.687467e-07 5.192533e-07 5.636267e-07 5.250133e-07 4.750933e-07 5.271467e-07 5.550933e-07 4.898133e-07 5.698133e-07 5.480533e-07 5.442133e-07 5.030400e-07 5.036800e-07 4.987733e-07 4.710400e-07 4.925867e-07 
5.207467e-07 5.559467e-07 5.062400e-07 5.525333e-07 5.450667e-07 5.337600e-07 5.465600e-07 5.286400e-07 4.699733e-07 4.940800e-07 4.902400e-07 5.849600e-07 5.141333e-07 4.936533e-07 5.337600e-07 5.866667e-07 
5.233067e-07 5.184000e-07 4.750933e-07 5.198933e-07 5.653333e-07 4.456533e-07 4.774400e-07 5.382400e-07 5.130667e-07 5.158400e-07 5.316267e-07 5.397333e-07 5.344000e-07 5.218133e-07 5.265067e-07 5.346133e-07 
5.738667e-07 4.947200e-07 5.245867e-07 4.940800e-07 5.563733e-07 5.504000e-07 5.683200e-07 5.303467e-07 5.382400e-07 5.516800e-07 4.957867e-07 5.188267e-07 5.192533e-07 5.073067e-07 4.981333e-07 5.361067e-07 
5.610667e-07 5.467733e-07 4.768000e-07 5.218133e-07 5.405867e-07 5.228800e-07 5.738667e-07 4.825600e-07 4.900267e-07 5.303467e-07 5.230933e-07 5.655467e-07 5.318400e-07 5.350400e-07 5.687467e-07 5.188267e-07 
5.233067e-07 5.329067e-07 5.235200e-07 4.917333e-07 5.371733e-07 5.452800e-07 5.260800e-07 5.085867e-07 4.827733e-07 5.062400e-07 4.642133e-07 5.196800e-07 5.516800e-07 5.523200e-07 5.546667e-07 5.356800e-07 
5.036800e-07 6.197333e-07 5.614933e-07 5.258667e-07 5.619200e-07 4.514133e-07 5.550933e-07 5.218133e-07 5.282133e-07 4.686933e-07 5.006933e-07 5.454933e-07 5.209600e-07 4.972800e-07 6.003200e-07 6.154667e-07 
5.102933e-07 5.329067e-07 5.096533e-07 5.073067e-07 4.883200e-07 4.539733e-07 5.137067e-07 5.452800e-07 5.459200e-07 5.188267e-07 4.913067e-07 4.921600e-07 5.292800e-07 4.940800e-07 5.587200e-07 4.422400e-07 
5.574400e-07 4.789333e-07 4.874667e-07 5.386667e-07 5.169067e-07 4.974933e-07 5.480533e-07 5.198933e-07 5.021867e-07 5.732267e-07 5.864533e-07 4.433067e-07 5.109333e-07 5.051733e-07 5.096533e-07 5.410133e-07 
5.307733e-07 5.636267e-07 5.760000e-07 4.795733e-07 5.181867e-07 5.303467e-07 5.804800e-07 5.299200e-07 5.437867e-07 5.467733e-07 5.418667e-07 5.636267e-07 5.239467e-07 4.684800e-07 4.962133e-07 5.446400e-07 
5.651200e-07 5.132800e-07 5.171200e-07 4.556800e-07 5.252267e-07 5.173333e-07 4.742400e-07 5.275733e-07 5.324800e-07 5.312000e-07 5.070933e-07 5.664000e-07 5.636267e-07 5.753600e-07 5.126400e-07 5.632000e-07 
5.576533e-07 4.736000e-07 5.075200e-07 4.923733e-07 4.919467e-07 4.622933e-07 5.068800e-07 5.256533e-07 5.442133e-07 4.925867e-07 5.570133e-07 4.930133e-07 5.269333e-07 4.763733e-07 5.546667e-07 5.542400e-07 
5.922133e-07 6.188800e-07 5.282133e-07 4.480000e-07 4.776533e-07 5.604267e-07 5.446400e-07 5.120000e-07 5.075200e-07 5.636267e-07 5.198933e-07 5.139200e-07 5.006933e-07 5.073067e-07 4.804267e-07 5.254400e-07 
5.418667e-07 5.638400e-07 5.216000e-07 4.571733e-07 4.932267e-07 5.683200e-07 5.181867e-07 5.177600e-07 5.124267e-07 5.499733e-07 5.435733e-07 5.548800e-07 5.175467e-07 5.301333e-07 5.128533e-07 5.041067e-07 
5.779200e-07 5.416533e-07 5.352533e-07 5.284267e-07 5.175467e-07 5.350400e-07 5.653333e-07 4.840533e-07 5.041067e-07 5.437867e-07 5.083733e-07 5.026133e-07 4.996267e-07 4.682667e-07 5.030400e-07 5.290667e-07 
4.618667e-07 5.192533e-07 4.919467e-07 6.120533e-07 5.356800e-07 5.623467e-07 5.188267e-07 5.284267e-07 5.177600e-07 6.105600e-07 5.092267e-07 5.504000e-07 5.512533e-07 5.390933e-07 4.898133e-07 4.893867e-07 
4.627200e-07 4.996267e-07 4.864000e-07 4.829867e-07 5.348267e-07 5.038933e-07 5.399467e-07 5.043200e-07 5.329067e-07 5.213867e-07 4.910933e-07 5.350400e-07 5.693867e-07 4.725333e-07 4.742400e-07 5.081600e-07 
5.239467e-07 5.602133e-07 5.390933e-07 5.015467e-07 4.654933e-07 4.488533e-07 5.273600e-07 5.053867e-07 5.179733e-07 5.051733e-07 4.795733e-07 5.077333e-07 5.881600e-07 4.695467e-07 5.218133e-07 5.354667e-07 
